id,comment,label
train_000889,làm ăn uy tín mua 2 giao 1 gọi điện báo lạithì nhân viên phục vụ thái độcuối năm thèm kiện cáo nữachấp nhận trả giá gấp đôi shopxem cách làm đitiền dù ít tiềnbuôn bán tâm chút nhé shop,1
train_000890,shop phục vụ tốt đóng gói chắc chắn bột đậu thơm còn hiệu quả sd 1 thời gian mới rw đc nha,0
train_000891,tuyệt cú mèo,0
train_000892,hàng đẹp vải thun ok chọn size hơi rộng k sao phù hợp túi tiền khuyên bạn nào cao 1m75 mặc ok nhé,0
train_000893,đóng gói sản phẩm đẹp chắc chắn đóng gói sản phẩm đẹp chắc chắn chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn đóng gói sản phẩm đẹp chắc chắn chất lượng sản phẩm tuyệt vời,0
train_000894,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn đáng tiền,0
train_000895,đóng gói sản phẩm đẹp chắc chắn thời gian giao hàng nhanh nhung hàng hoi mop nhe tay hơn van chuyển,0
train_000896,đồng hồ đẹp lắm shop khóa đóng mở dít chặt quá cậy mạnh mới hơi bất tiện,0
train_000897,nhanh đẹp thấy ghi chú là gói massage cạc mobi 20k gói có cạc ko,0
train_000898,giao hàng thiếu khẩu trang,1
train_000899,chất lượng sản phẩm kém mua hàng shopee lần nào thấy thất vọng lần bỉm giống bỉm giả bóc k yêu cầu trả hàng giờ mua bỉm khác bỉm dùng hư da con,1
train_000900,bánh thơm ngon ít ngọt hợp khẩu vị,0
train_000901,còn thấy hàng đâu,1
train_000902,giao thiếu hàng,1
train_000903,tính về thiết kế ko đột phá cảthậm chí camera nhìn còn xấu hơn iphone 6s nhiều,1
train_000904,chất lượng sản phẩm tuyệt vời chốt bé dùngdc phải xài chốt zin để shop phục vụ tốt,0
train_000905,bên shop thông báo hết phấn gấu xong chuyển sang phấn vịt shop thông báo hêt phấn vịt chuyển sang phấn 3ce chất lượng phấn tốt lắm nói kiềm dầu hầu kiềm dầu tầm 30p thấy da mặt đầy dầu lỗ hộp phấn bên trong quá bé lượng phấn lấy ko mất thời gian dùng cọ phấn phủ,1
train_000906,shop phuc vụ tốt giao hang nhanh,0
train_000907,giày đẹp cực luôn ạ đóng gói sản phẩm đẹp chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ tốt đáng tiền thời gian giao hàng nhanh thời gian giao hàng nhanh,0
train_000908,sd đánh giá hihi 5,0
train_000909,quá ngon quá tuyệt vời giao hàng nhanh chất lượng sản phẩm tuyệt vời,0
train_000910,nhận hàng đẹp chất lượng lắm giao hàng nhanh hơn dự kiến,0
train_000911,hết hàng k đánh giá chất lượng,0
train_000912,đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt shop tặng quạt xinh xắn con m thích,0
train_000913,quai dép mỏng quá rộng k chắc chắn màu đỏ y màu cam giống hình clip đăng,1
train_000914,hàng kém chất lượng ko giống hình bán,1
train_000915,kẹo đúng chuẩn chất lượng đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt thời gian giao hàng nhanh,0
train_000916,quá dỏm nước xài thấy da tay khô dưỡng ẩm,1
train_000917,thời gian giao hàng nhanh đáng tiền shop phục vụ tốt chất lượng sản phẩm tuyệt vời,0
train_000918,đóng gói sản phẩm siêu chắc chắn thời gian giao hàng siêu nhanh,0
train_000919,tiếc kh 0 sao,1
train_000920,dm kính trầy tè le kêu chống trầy saphia nọ lừa đảo,0
train_000921,chân 21cm quá dầy hoặc quá mỏng đặt size 36 mang vô ôm cực kì cực kì chật giày khá cứng nếu nói cực kì cứng đặt hàng 44 134 mới nhận hàng mong ngóng bao ngày mang được,1
train_000922,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền thời gian giao hàng nhanh cảm ơn shop,0
train_000923,giao hàng chậm nội thành sài gòn giao mất 5 ngày hộp khui còn seal tai nghe trầy chỗ âm thanh hơi nhỏ tăng hết ga hết nghe,1
train_000924,thời gian giao hàng chậm mua hàng ghi 24 ngày nhận mãi ngày thứ 8 mới nhận được nói ghtk,1
train_000925,shop phục vụ tốt chất lượng sản phẩm tuyệt vời,0
train_000926,đóng gói giao hàng k ktranhầm sizegiao hàng k nhanh shop khác,1
train_000927,shop phục vụ tốt đáng tiềngiao hàng nhanh,0
train_000928,nhận bỉm bóc xem thử thick bỉm mềm ko khác j moony rẻ hơn nhiều ahihi,0
train_000929,nhanh uy tín,0
train_000930,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn máy chính hãng nguyên hộp,0
train_000931,thời gian giao hàng chậm,1
train_000932,shop phục vụ kém chất lượng sản phẩm kém,1
train_000933,chất lượng sản phẩm kém,1
train_000934,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời shop tận tình thân thiện,0
train_000935,cay quá,0
train_000936,chất lượng sản phẩm tuyệt vờihuhu mua hàng quá nhầm lần shop shop kiathông cảm nhésp ok tiếp tục ủng hộ 3,0
train_000937,hợp đựng đồng hồ giống clip sao nó ten v shop,0
train_000938,cắm sạc đt hỗ trợ sạc nhanh đt ss s6 e cắm sạc 5 tiếng ms đầy đóng gói sp cẩu thả bao bì cũ kĩ trầy sước dơ 1 tuần ko còn dùng nó vứt xó,1
train_000939,đáng tiền mua 3 cục nguồn về dùng nào hàng kém chất lượng đồ đểu dùng được đáng sao nào lừa đảo,1
train_000940,hơi rộng sáng đẹp,0
train_000941,sổ đẹp chắc chắn cỡ giấy a5 thôi sổ to bự luôn bút nhũ sticker đẹp mặt hàng hết đc đền bù đầy đù thời gian chờ hàng ngoài về lâu lâu order thế cx k trách shop đc v tiền nhất định mua tiếp vs shop,0
train_000942,dầu óc chó cũ rích k biết hàng chuẩn k,1
train_000943,màu đẹp thơm đóng gói cẩn thận thời gian giao hàng nhanh nói chung tuyệt vời 3,0
train_000944,dùng biết,0
train_000945,bán hàng cà chớn hì đặt size 39 gửi về 38 nt shop đổi size k ai trả lời buôn bán tâm chút mua hàng k đúng size sao mang hả,1
train_000946,hàng shop giao ko hề banner twice,1
train_000947,tôi thấy nào ko tốt tôi dùng iphone đc sành điệu còn pin yếu wifi kém nghe nhạc chán,1
train_000948,đóng gói sản phẩm đẹp chắc chắn bọc chống sốc giao hàng nhanh hàng chính hãng k lo về chất lượng sd nước tẩy trang hãng thích mua kem xài thử sd mong da hợp mong sh tặng thêm mấy gói simple test thử mua full thôi,0
train_000949,nguyentienthanh 7402,0
train_000950,giá rẻ thế hàng quá ok,0
train_000951,chất lượng sản phẩm tuyệt vời đáng tiền thời gian giao hàng nhanhmình mua voi gia 65kgiay dep lamnen mua,0
train_000952,ko mua tiki đến trực tiếp cty mua 5 lần nấu đầu tiên sống 5 lần gọi điện báo bên bảo hành họ bảo mang nồi đến họ trong chính sách bảo hành nhà bực đập luôn nồi hàng việt nam đắt ngang hàng sharp chất lượng quá tệ,1
train_000953,tiền nào ý form chuẩn đi đc 2p bong đế gót shop ktra kỹ hàng giao,1
train_000954,gửi size k đúng yêu cầu gọi quần mông thú chẳng thấy con thú nào quần loại len mút màu đen vài họa tiết mua giảm tưởng rẻ hóa đắt nhận hàng thất vọng tràn trề,1
train_000955,chất lượng sản phẩm kémkhóa lỗi kéo nhẹ bung chất đề nghị shop đổi hàng shop ko phản hồi phục vụ kém,1
train_000956,chat luong kem,0
train_000957,vận chuyển quá trễ,1
train_000958,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền thời gian giao hàng nhanh số lượng đầy đủ shop nhặt hàng tâm cảm ơn shop nhu cầu ủng hộ tiếp,0
train_000959,đáng tiền thời gian giao hàng chậm chất lượng sản phẩm kém hàng check mã made in china test thử toàn chì shop mall bán hàng thất vọng vô mua dám sử dụng,1
train_000960,mật lỏg rót ly nhỏ tủ lạnh đặc ko thấy lắg đườg tạm đc đág giá tiền,0
train_000961,chất lượng sản phẩm kémsản phẩm lỗi báo lỗi k thấy phản hồi,1
train_000962,đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt thời gian giao hàng nhanh 5,0
train_000963,hàng đẹp màu đẹp lắm chất son cx ok ko bịt khô môi cx khá lì thời gian giao hàng nhanh shop phục vụ tốt,0
train_000964,giao hàng chậm khui thấy chai ntn ko bít gì shop 5sao giá tốt,0
train_000965,đáng tiền đúng rẻ đẹp thấy vải mỏng nhanh dão quá,1
train_000966,chị chủ shop nhiệt tình chiều khách lắm còn tặng dây buộc tóc với kẹo nữa kẹo mình ăn r k có trong hình cây chì thì mình cứ có cảm giác đen với đậm dù đã chọn màu nhạt nhất,0
train_000967,hàng tệ ko đc hết,1
train_000968,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt thời gian giao hàng nhanh mua shop mấy lần rồi lần nào ưng ý,0
train_000969,sản phẩm đáng tiền đóng gói sản phẩm đẹp chắc chắn,0
train_000970,màu k chuẩn hình thơm bền màu,0
train_000971,sản phẩm lỗi cắm jack 35mm dtdd hoặc laptop máy tính ko xài test jack khác y chang,1
train_000972,shop giao thiếu hàng ib hỏi k trả lời vô trách nhiệm,1
train_000973,áo đẹp nhg fom hơi bé,0
train_000974,đóng gói sản phẩm đẹp chắc chắn sử dụng biết chất lượng sao,0
train_000975,hết hạng sử dụng,1
train_000976,moi thu lan dau thi thay okcon k bit su dug lau dai the nao,0
train_000977,chất liệu nó k giống hình ạkeo dán đc kết chặt ạdinh keo bã anoi chug cung tệnhưng e muốn mua thời gian lâu dài hình thật hàng thậtvi e còn mua mặt hàng ở,1
train_000978,sãn phẫm xấu hàng kg tốt treo đẩu dê bán thịt chó,1
train_000979,đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt góibhangf cực kỳ cẩn thận chắc chắc mua tiếp shop phục vụ tốt thời gian giao hàng nhanh,0
train_000980,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt,0
train_000981,sp tốt bọc cẩn thận,0
train_000982,chi biết đến shop sớm hơn chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền thời gian giao hàng nhanh,0
train_000983,mặt nạ tốt lần đầu tiên mua hàng tặng sample còn hẳn 3 sample mặc dù thời gian nghiên cứu mấy sample,0
train_000984,giao hàng thiếu gian lận combo 10 cáigiao còn 7 cáiko uy tinkhông đáng mua tiếpchất lượng ok,1
train_000985,sản phẩm lỗi,0
train_000986,vua moi nhan hang đa hư dây,1
train_000987,bút nhẹ viết trơn,0
train_000988,chất lượng sản phẩm tuyệt vời m mua giá sale 215k,0
train_000989,nhận hàng xay thử thấy được hợp giá tiền ko biết độ bền bao lâu thui,0
train_000990,đóng gói sản phẩm đẹp chắc chắn nhân viên giao nhiệt tìn còn về chất lượng đương nhiên tốt,0
train_000991,lag khó xem dù sử dụng iphone 6s,1
train_000992,cảm nhận mua con hòa này làm lạnh chậm m bật 5t 10h sáng đến 3h chiều phòng thấy hơi mát mát nhiệt độ ngoài trời tầm 25 30 độ phòng m 15m2 gọi nv xuống kiểm tra bảo ko sao máy hoạt động bình thường bảo làm mát chậm lấy lí phòng hướng tây nắng hắt làm lạnh chậm yêu cầu trả lại đổi sang khác đổi đc nữa khả năng lần xem xét mua hàng trực tiếp ko mua online nữa hết,1
train_000993,hơi nhỏ vs hìh,0
train_000994,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm tệ hộp hư hoàn toàn shop phục vụ tốt thời gian giao hàng nhanh giày khuyên bạn chọn lớn hơn 1size,0
train_000995,đặt bioderma ship sp kháchàng k chuẩnsẽ lần đặt ở shop,1
train_000996,tra hàng,1
train_000997,giao hàng thiếu ib ko trả lời,1
train_000998,một thiết kế thể xấu hơnchào mừng apple nhập đội htccổ phiếu apple sụt chong chóng tụt iphone 7 ip7 plus mắt xem,1
train_000999,tốt nen mua,0
train_001000,chất lượng sp tốt đẹp rẻ vượt quá mong đợi số tiền bỏ ra ưng í,0
train_001001,quá tệ cực kỳ dễ gãy chơi 1ngày gãy 7 cây nhắn hỏi shop zalo thèm trả lời thất vọng,1
train_001002,son chuẩn check code hết hạn,1
train_001003,đồng hồ k chạy đc bên ngoài ghi quà tặng hoa tai cỏ 4 lá k,1
train_001004,â chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời,0
train_001005,hở keo,1
train_001006,ngon cực k bể lắm mẻ nguyên mua lần 2 bịch to chà bá giao hàng cực nhanh,0
train_001007,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt thời gian giao hàng nhanh đáng tiền dễ tập viết khá tốt,0
train_001008,co chut ko vua y size lon hon voi size chuan đóng gói sản phẩm đẹp chắc chắn,0
train_001009,bao giờ dám đặt hàng sản phẩm lỗi gắn pin chạy ko cấp độ hết tháo pin mới tắt đập luôn xài shop phục vụ kém,1
train_001010,đóng gói đẹp kỹ thơm nhẹ bảo đảm hàng auth hài lòng,0
train_001011,thế mới chấn chỉnh chấm dứt tệ nạn đua xe,1
train_001012,bàn chải dùng siêu thích siêu sạch mềm mại shop tư vấn nhiệt tình 5 5 5,0
train_001013,gửi sai size đặt size bé 19g gửi 1 áo đúng còn 1 áo bé 13kg mặt vữa,1
train_001014,đẹp mát mịn,1
train_001015,giày hình đẹp lung linh giao hàng nhanh,0
train_001016,thời gian giao hàng nhanh đóng gói sản phẩm đẹp chắc chắn đáng tiền chất lượng sản phẩm tuyệt vời shop phục vụ tốt,0
train_001017,thời gian giao hàng chậm ngày sx hơi xa mặc dù còn hsd lọ nhựa bảo quản k tốt hoặc lâu vỏ ố vàng,0
train_001018,chất lượng sản phẩm kémgiày giao vàng ố,1
train_001019,thời gian giao hàng chậmnhắn tin kêu tư vấn ko thèm trả lời kháchcho 2 thái độ phục vụ tư vấn,1
train_001020,bằng số tiền áo màu da mỏng đeo hút sữa toàn tụt độ đàn hồi áo kémmua áo rảnh tay giữ tay áo màu đen chất dày dặn hơn chút tụt,1
train_001021,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn mặc mềm chất đẹp thanks shop,0
